epoch;accuracy;beta;ebops;learning_rate;loss;val_accuracy;val_loss
0;0.09881481528282166;1e-07;18307176;9.999999747378752e-05;4.150259494781494;0.09783333539962769;2.319068193435669
1;0.11205555498600006;1e-07;16786664;0.00011800000356743112;4.122067928314209;0.179666668176651;2.300022840499878
2;0.194925919175148;1e-07;16786664;0.00013600000238511711;3.957615852355957;0.2853333353996277;2.2456984519958496
3;0.25987038016319275;1e-07;16786664;0.0001539999939268455;3.880920648574829;0.29116666316986084;2.12754487991333
4;0.3572777807712555;1e-07;16786664;0.0001720000000204891;3.724644184112549;0.49416667222976685;1.9266343116760254
5;0.46025925874710083;1e-07;15266152;0.0001900000061141327;3.4166173934936523;0.6723333597183228;1.503963828086853
6;0.5712407231330872;1e-07;15266152;0.00020799999765586108;2.99955153465271;0.7753333449363708;1.1600184440612793
7;0.6263148188591003;1e-07;15282152;0.00022600000374950469;2.739424467086792;0.8138333559036255;0.869037926197052
8;0.6712777614593506;1e-07;15282152;0.00024399999529123306;2.578073740005493;0.8314999938011169;0.7535974383354187
9;0.6951666474342346;1e-07;13777640;0.00026199998683296144;2.370252847671509;0.8413333296775818;0.6616378426551819
10;0.7201296091079712;1e-07;13777640;0.0002800000074785203;2.2546303272247314;0.8361666798591614;0.6314432621002197
11;0.7468888759613037;1e-07;13777640;0.00029799999902024865;2.1887478828430176;0.8523333072662354;0.5745340585708618
12;0.7661851644515991;1e-07;13777640;0.00031599999056197703;2.124957799911499;0.887666642665863;0.48190104961395264
13;0.7809259295463562;1e-07;13777640;0.00033400001120753586;2.075080394744873;0.9020000100135803;0.43539172410964966
14;0.7969259023666382;1e-07;13777640;0.00035200000274926424;2.033677101135254;0.8960000276565552;0.41831275820732117
15;0.7986666560173035;1e-07;13777640;0.0003699999942909926;2.0168049335479736;0.9041666388511658;0.3980327248573303
16;0.8130925893783569;1e-07;13777640;0.000387999985832721;1.9743918180465698;0.906333327293396;0.35824820399284363
17;0.8275185227394104;1e-07;13777640;0.00040600000647827983;1.9326844215393066;0.909166693687439;0.3451295495033264
18;0.8341851830482483;1e-07;13777640;0.0004239999980200082;1.914232611656189;0.9114999771118164;0.3280457854270935
19;0.8454259037971497;1e-07;13777640;0.0004419999895617366;1.8855923414230347;0.8998333215713501;0.3512634336948395
20;0.8515370488166809;1e-07;13777640;0.0004600000102072954;1.8638283014297485;0.9198333621025085;0.29665929079055786
21;0.8591111302375793;1e-07;13777640;0.0004780000017490238;1.8413399457931519;0.9196666479110718;0.29125747084617615
22;0.8645555377006531;1e-07;13777640;0.0004959999932907522;1.8227235078811646;0.9290000200271606;0.26730310916900635
23;0.8669815063476562;1e-07;13777640;0.000514000013936311;1.8138560056686401;0.9361666440963745;0.26755115389823914
24;0.864481508731842;1e-07;13777640;0.0005319999763742089;1.8178701400756836;0.9288333058357239;0.2762819528579712
25;0.8732592463493347;1e-07;13777640;0.0005499999970197678;1.7945291996002197;0.9403333067893982;0.249947652220726
26;0.878166675567627;1e-07;13777640;0.0005680000176653266;1.7848480939865112;0.9313333630561829;0.2609887421131134
27;0.8837222456932068;1e-07;13777640;0.0005859999801032245;1.7652443647384644;0.9313333630561829;0.2607693374156952
28;0.8850555419921875;1e-07;13777640;0.0006040000007487833;1.7639235258102417;0.9263333082199097;0.24849723279476166
29;0.8895740509033203;1e-07;13777640;0.0006220000213943422;1.7505069971084595;0.937833309173584;0.21707376837730408
30;0.899148166179657;1e-07;13777640;0.0006399999838322401;1.7227848768234253;0.9458333253860474;0.21759182214736938
31;0.8969259262084961;1e-07;13777640;0.0006580000044777989;1.7292394638061523;0.9441666603088379;0.2203974574804306
32;0.8981481194496155;1e-07;13777640;0.0006760000251233578;1.7243040800094604;0.9369999766349792;0.23064634203910828
33;0.9053148031234741;1e-07;13777640;0.0006939999875612557;1.6999179124832153;0.9493333101272583;0.19711747765541077
34;0.9096296429634094;1e-07;13777640;0.0007120000082068145;1.6917732954025269;0.9288333058357239;0.25463998317718506
35;0.9094814658164978;1e-07;13777640;0.0007300000288523734;1.6913007497787476;0.9474999904632568;0.19054676592350006
36;0.9091110825538635;1e-07;13777640;0.0007479999912902713;1.6861252784729004;0.9521666765213013;0.1860780268907547
37;0.9133889079093933;1e-07;13777640;0.0007660000119358301;1.6759148836135864;0.9526666402816772;0.17898620665073395
38;0.9115926027297974;1e-07;13777640;0.000783999974373728;1.6780662536621094;0.9581666588783264;0.17928943037986755
39;0.9158703684806824;1e-07;13777640;0.0008019999950192869;1.6649428606033325;0.9520000219345093;0.18485486507415771
40;0.9145370125770569;1e-07;12254607;0.0008200000156648457;1.6083524227142334;0.9543333053588867;0.17273060977458954
41;0.9233333468437195;1e-07;12254607;0.0008379999781027436;1.4926514625549316;0.952833354473114;0.17371723055839539
42;0.9211296439170837;1e-07;11567879;0.0008559999987483025;1.437725305557251;0.9496666789054871;0.19294516742229462
43;0.9241111278533936;1e-07;11534631;0.0008740000193938613;1.418044090270996;0.9596666693687439;0.165048748254776
44;0.9222592711448669;1e-07;11517587;0.0008919999818317592;1.4255861043930054;0.9443333148956299;0.19375254213809967
45;0.9219259023666382;1e-07;11472545;0.000910000002477318;1.4158966541290283;0.9621666669845581;0.15854544937610626
46;0.9252036809921265;1e-07;11422673;0.0009280000231228769;1.4021594524383545;0.9508333206176758;0.18621525168418884
47;0.9299259185791016;1e-07;11391919;0.0009459999855607748;1.3870213031768799;0.9576666951179504;0.17780154943466187
48;0.9236666560173035;1e-07;11341479;0.0009640000062063336;1.4016658067703247;0.9568333625793457;0.16931991279125214
49;0.9250555634498596;1e-07;11305317;0.0009820000268518925;1.391371726989746;0.9588333368301392;0.1739668846130371
50;0.9270740747451782;1e-07;11268197;0.0010000000474974513;1.3828282356262207;0.9614999890327454;0.16157472133636475
51;0.9313333630561829;1.0024267134963575e-07;11224301;0.0009999802568927407;1.3671125173568726;0.9633333086967468;0.14596682786941528
52;0.934166669845581;1.0048593159311083e-07;11166685;0.0009999210014939308;1.3598617315292358;0.9601666927337646;0.15822435915470123
53;0.9359999895095825;1.007297821595019e-07;12112781;0.0009998223977163434;1.3959404230117798;0.9664999842643738;0.14481735229492188
54;0.9317036867141724;1.009742244813535e-07;12079123;0.0009996842127293348;1.4606733322143555;0.9398333430290222;0.196548193693161
55;0.9347222447395325;1.0121925999468663e-07;11999902;0.0009995066793635488;1.4489232301712036;0.9606666564941406;0.16204030811786652
56;0.9382963180541992;1.0146489013900705e-07;11965081;0.0009992896812036633;1.4412249326705933;0.9595000147819519;0.1608590930700302
57;0.9380740523338318;1.0171111635731382e-07;11903183;0.0009990334510803223;1.4347115755081177;0.9509999752044678;0.18666133284568787
58;0.9360370635986328;1.0195794009610769e-07;11859761;0.0009987377561628819;1.4382063150405884;0.9624999761581421;0.14543434977531433
59;0.938870370388031;1.0220536280539973e-07;11787104;0.0009984028292819858;1.4302899837493896;0.9638333320617676;0.15237341821193695
60;0.9421296119689941;1.024533859387197e-07;11760968;0.000998028670437634;1.4170777797698975;0.9668333530426025;0.13573454320430756
61;0.9414814710617065;1.0270201095312472e-07;11683972;0.0009976153960451484;1.4152448177337646;0.9626666903495789;0.15279440581798553
62;0.9401851892471313;1.0295123930920772e-07;11650297;0.000997162889689207;1.4147851467132568;0.9639999866485596;0.14464864134788513
63;0.9425370097160339;1.032010724711061e-07;11619832;0.0009966715006157756;1.4085239171981812;0.9671666622161865;0.14055036008358002
64;0.9466851949691772;1.0345151190651031e-07;11580766;0.000996141112409532;1.3969836235046387;0.9668333530426025;0.13314704596996307
65;0.9439814686775208;1.0370255908667242e-07;11538470;0.0009955718414857984;1.402626633644104;0.9660000205039978;0.14055083692073822
66;0.9473147988319397;1.0395421548641486e-07;11496083;0.0009949638042598963;1.3935867547988892;0.968666672706604;0.12787091732025146
67;0.9418518543243408;1.04206482584139e-07;11471026;0.0009943170007318258;1.4061256647109985;0.9606666564941406;0.1523241102695465
68;0.9467777609825134;1.0445936186183386e-07;11428666;0.0009936316637322307;1.3952922821044922;0.9691666960716248;0.1316923052072525
69;0.9442777633666992;1.0471285480508488e-07;11404735;0.0009929079096764326;1.397844910621643;0.9693333506584167;0.12669716775417328
70;0.9481852054595947;1.0496696290308249e-07;11377604;0.0009921457385644317;1.3868257999420166;0.9700000286102295;0.13510726392269135
71;0.9494259357452393;1.0522168764863106e-07;11336249;0.0009913453832268715;1.3841311931610107;0.9754999876022339;0.12029119580984116
72;0.9495925903320312;1.054770305381575e-07;11315538;0.000990506960079074;1.384896159172058;0.9746666550636292;0.12195851653814316
73;0.9469814896583557;1.0573299307172017e-07;11291570;0.000989630469121039;1.3899427652359009;0.9741666913032532;0.12244407087564468
74;0.9533888697624207;1.0598957675301758e-07;11259972;0.0009887161431834102;1.3746484518051147;0.9769999980926514;0.11322539299726486
75;0.9509629607200623;1.0624678308939734e-07;11229554;0.0009877640986815095;1.378982663154602;0.9738333225250244;0.11716441065073013
76;0.9527037143707275;1.0650461359186496e-07;11196931;0.0009867745684459805;1.3720253705978394;0.9673333168029785;0.1377929002046585
77;0.9497592449188232;1.0676306977509267e-07;11168627;0.0009857476688921452;1.3797714710235596;0.9745000004768372;0.1191413402557373
78;0.9520370364189148;1.0702215315742843e-07;11130453;0.0009846835164353251;1.3718808889389038;0.9751666784286499;0.1165802851319313
79;0.9552778005599976;1.0728186526090482e-07;11106514;0.0009835822274908423;1.362616777420044;0.9728333353996277;0.11707593500614166
80;0.9544814825057983;1.0754220761124786e-07;9601516;0.0009824441513046622;1.2424618005752563;0.9743333458900452;0.11888525635004044
81;0.9540740847587585;1.0780318173788615e-07;9586028;0.0009812692878767848;1.2088474035263062;0.9769999980926514;0.11544863134622574
82;0.9545925855636597;1.0806478917395976e-07;9148799;0.0009800579864531755;1.1898696422576904;0.9733333587646484;0.11736157536506653
83;0.9540185332298279;1.0832703145632924e-07;9122762;0.0009788102470338345;1.1616562604904175;0.9753333330154419;0.11681978404521942
84;0.954703688621521;1.0858991012558465e-07;9111137;0.0009775265352800488;1.1623187065124512;0.9701666831970215;0.12934277951717377
85;0.9549074172973633;1.0885342672605464e-07;9093713;0.0009762067347764969;1.1632909774780273;0.9736666679382324;0.11307157576084137
86;0.9559444189071655;1.0911758280581553e-07;9084992;0.0009748513111844659;1.1629692316055298;0.9775000214576721;0.10883693397045135
87;0.9570740461349487;1.093823799167003e-07;9056024;0.0009734603809192777;1.1572538614273071;0.9666666388511658;0.13122418522834778
88;0.9550370573997498;1.0964781961430787e-07;9038672;0.000972034118603915;1.163111925125122;0.9758333563804626;0.11304821074008942
89;0.9554814696311951;1.0991390345801208e-07;9009749;0.0009705728152766824;1.1679152250289917;0.9731666445732117;0.11868352442979813
90;0.9548147916793823;1.1018063301097097e-07;8985747;0.0009690766455605626;1.1644508838653564;0.9756666421890259;0.11418552696704865
91;0.9575185179710388;1.1044800984013592e-07;8952934;0.0009675459587015212;1.1552811861038208;0.9760000109672546;0.11321278661489487
92;0.9582407474517822;1.1071603551626079e-07;8924092;0.0009659808711148798;1.1543409824371338;0.9754999876022339;0.1146266907453537
93;0.9583703875541687;1.109847116139113e-07;8909671;0.0009643816738389432;1.1533204317092896;0.9791666865348816;0.11091446876525879
94;0.9580370187759399;1.112540397114741e-07;8863297;0.000962748599704355;1.1527645587921143;0.9679999947547913;0.13543064892292023
95;0.9571296572685242;1.1152402139116623e-07;8846098;0.0009610819979570806;1.15420401096344;0.9731666445732117;0.11897379904985428
96;0.9564629793167114;1.1179465823904423e-07;8805131;0.0009593819850124419;1.1561012268066406;0.9771666526794434;0.1196511834859848
97;0.9606851935386658;1.120659518450136e-07;8787707;0.0009576489683240652;1.1420936584472656;0.9756666421890259;0.118117555975914
98;0.9580000042915344;1.1233790380283805e-07;8778986;0.0009558831225149333;1.1519112586975098;0.9781666398048401;0.11177510768175125
99;0.9587407112121582;1.126105157101489e-07;8753048;0.0009540847968310118;1.1477882862091064;0.9768333435058594;0.11309230327606201
100;0.9599259495735168;1.128837891684545e-07;8727880;0.0009522542241029441;1.1457690000534058;0.9750000238418579;0.11619465053081512
101;0.9571296572685242;1.1315772578314957e-07;8699146;0.0009503917535766959;1.1536366939544678;0.9773333072662354;0.10974934697151184
102;0.957870364189148;1.1343232716352465e-07;8682690;0.0009484976180829108;1.1508806943893433;0.9806666374206543;0.10436370968818665
103;0.9612036943435669;1.1370759492277562e-07;8672965;0.0009465721086598933;1.1434119939804077;0.9781666398048401;0.11387941241264343
104;0.9592592716217041;1.1398353067801307e-07;8639616;0.0009446155745536089;1.1499605178833008;0.9769999980926514;0.11602870374917984
105;0.9619444608688354;1.1426013605027188e-07;8599266;0.0009426283068023622;1.1373720169067383;0.9750000238418579;0.1157393828034401
106;0.960185170173645;1.1453741266452071e-07;8583778;0.0009406106546521187;1.1434826850891113;0.9769999980926514;0.11093667894601822
107;0.9602407217025757;1.1481536214967158e-07;8555053;0.000938562850933522;1.1412363052368164;0.9783333539962769;0.10814479738473892
108;0.9617407321929932;1.1509398613858936e-07;8527170;0.0009364853031001985;1.1352144479751587;0.9776666760444641;0.11043509840965271
109;0.9614074230194092;1.1537328626810145e-07;8493506;0.0009343783021904528;1.1378376483917236;0.9794999957084656;0.11046918481588364
110;0.961222231388092;1.1565326417900737e-07;8480913;0.0009322421392425895;1.1360416412353516;0.9769999980926514;0.10976766049861908
111;0.9615926146507263;1.1593392151608836e-07;8440536;0.0009300772799178958;1.135567307472229;0.9785000085830688;0.11115546524524689
112;0.962148129940033;1.1621525992811712e-07;8448244;0.0009278838988393545;1.1358463764190674;0.9781666398048401;0.11637405306100845
113;0.9611481428146362;1.1649728106786736e-07;8418443;0.0009256625198759139;1.1386791467666626;0.9741666913032532;0.12688155472278595
114;0.9607037305831909;1.1677998659212371e-07;8389606;0.0009234133176505566;1.1400470733642578;0.9776666760444641;0.11312428116798401
115;0.9612592458724976;1.1706337816169125e-07;8367181;0.0009211367578245699;1.1353763341903687;0.9786666631698608;0.11040695011615753
116;0.9624444246292114;1.1734745744140544e-07;8346101;0.0009188331896439195;1.133478045463562;0.9773333072662354;0.11060254275798798
117;0.9644444584846497;1.1763222610014172e-07;8304785;0.0009165029623545706;1.1254016160964966;0.9783333539962769;0.11020933091640472
118;0.9613518714904785;1.1791768581082552e-07;8296909;0.0009141464252024889;1.1338317394256592;0.9771666526794434;0.11159273982048035
119;0.9622407555580139;1.1820383825044189e-07;7744389;0.0009117639856413007;1.0800265073776245;0.9800000190734863;0.10868003219366074
120;0.9626481533050537;1.1849068510004549e-07;7721365;0.0009093559929169714;1.0661026239395142;0.9808333516120911;0.09918798506259918
121;0.9621111154556274;1.1877822804477043e-07;7699929;0.0009069228544831276;1.0672765970230103;0.9791666865348816;0.10549835115671158
122;0.9631111025810242;1.190664687738401e-07;6810989;0.0009044649195857346;0.9815881252288818;0.9756666421890259;0.12039031088352203
123;0.9614999890327454;1.193554089805772e-07;6803513;0.0009019825956784189;0.9701071977615356;0.9808333516120911;0.10394696891307831
124;0.9622963070869446;1.1964505036241364e-07;6777956;0.0008994762320071459;0.9622018337249756;0.9806666374206543;0.10318084061145782
125;0.9636111259460449;1.1993539462090048e-07;6755779;0.0008969462942332029;0.9618419408798218;0.9756666421890259;0.12004286795854568
126;0.9632592797279358;1.2022644346171798e-07;6533188;0.0008943931898102164;0.9558468461036682;0.981333315372467;0.09808825701475143
127;0.9620000123977661;1.205181985946856e-07;6522177;0.0008918172097764909;0.940311849117279;0.9806666374206543;0.1063019409775734
128;0.9611111283302307;1.2081066173377199e-07;6503706;0.0008892188780009747;0.9415075182914734;0.9810000061988831;0.10340499877929688
129;0.962925910949707;1.211038345971052e-07;6493053;0.000886598601937294;0.9386882185935974;0.9783333539962769;0.10593198984861374
130;0.9636666774749756;1.2139771890698268e-07;6474574;0.0008839566726237535;0.9352306127548218;0.9754999876022339;0.11973736435174942
131;0.9634259343147278;1.2169231638988126e-07;6464270;0.0008812936721369624;0.9372019171714783;0.9788333177566528;0.11040681600570679
132;0.9634259343147278;1.2198762877646758e-07;6435154;0.0008786098915152252;0.9370089173316956;0.9794999957084656;0.1083882749080658
133;0.9634073972702026;1.2228365780160806e-07;6413629;0.0008759057964198291;0.9366964101791382;0.9763333201408386;0.12430352717638016
134;0.9596481323242188;1.225804052043792e-07;6409183;0.0008731818525120616;0.9457790851593018;0.9803333282470703;0.10436879843473434
135;0.9620370268821716;1.2287787272807763e-07;6390899;0.000870438409037888;0.9397872686386108;0.9810000061988831;0.10615783929824829
136;0.9636111259460449;1.2317606212023056e-07;6349460;0.0008676759898662567;0.9341561794281006;0.9783333539962769;0.11281346529722214
137;0.9652037024497986;1.234749751326059e-07;6323243;0.0008648949442431331;0.9269036650657654;0.9804999828338623;0.10503047704696655
138;0.9631481766700745;1.237746135212226e-07;6321541;0.0008620957960374653;0.9356781840324402;0.9808333516120911;0.1035551130771637
139;0.9636111259460449;1.2407497904636098e-07;6303149;0.0008592789527028799;0.9340338110923767;0.9776666760444641;0.10821535438299179
140;0.9632777571678162;1.2437607347257305e-07;6292462;0.0008564448216930032;0.9314175248146057;0.9796666502952576;0.11057296395301819
141;0.9649259448051453;1.2467789856869292e-07;6263533;0.0008535938686691225;0.9316707849502563;0.9743333458900452;0.1188507005572319
